Unnamed: 0,Word,lemme,cgram,freqlemlivres
2586,continuez,continuer,VER,282.77
2589,continuons,continuer,VER,282.77
2593,continué,continuer,VER,282.77
2597,mange,manger,VER,280.61
2602,mangeait,manger,VER,280.61
2603,mangeant,manger,VER,280.61
2606,mangent,manger,VER,280.61
2621,mangez,manger,VER,280.61
2631,rentra,rentrer,VER,279.93
2635,rentrait,rentrer,VER,279.93
2637,rentre,rentrer,VER,279.93
2638,rentrent,rentrer,VER,279.93
2639,rentrer,rentrer,VER,279.93
2663,montra,montrer,VER,276.55
2665,montraient,montrer,VER,276.55
2667,montrait,montrer,VER,276.55
2668,montrant,montrer,VER,276.55
2672,montrent,montrer,VER,276.55
2673,montrer,montrer,VER,276.55
2674,montrera,montrer,VER,276.55
2709,boit,boire,VER,274.32
2711,boivent,boire,VER,274.32
2728,couraient,courir,VER,263.38
2730,courait,courir,VER,263.38
2733,courent,courir,VER,263.38
2735,courez,courir,VER,263.38
2738,courir,courir,VER,263.38
2759,courut,courir,VER,263.38
2763,souri,sourire,VER,262.91
2785,sourit,sourire,VER,262.91
2792,racontait,raconter,VER,261.89
2793,racontant,raconter,VER,261.89
2795,raconte,raconter,VER,261.89
2796,racontent,raconter,VER,261.89
2797,raconter,raconter,VER,261.89
2820,dormait,dormir,VER,259.05
2823,dorment,dormir,VER,259.05
2826,dormi,dormir,VER,259.05
2829,dormir,dormir,VER,259.05
2847,dors,dormir,VER,259.05
2848,dort,dormir,VER,259.05
2849,garda,garder,VER,257.5
2853,gardait,garder,VER,257.5
2854,gardant,garder,VER,257.5
2856,gardent,garder,VER,257.5
2857,garder,garder,VER,257.5
2858,gardera,garder,VER,257.5
2870,gardez,garder,VER,257.5
2882,changea,changer,VER,246.49
2886,changeait,changer,VER,246.49
2889,changent,changer,VER,246.49
2891,changer,changer,VER,246.49
2892,changera,changer,VER,246.49
2903,changez,changer,VER,246.49
2916,imaginais,imaginer,VER,241.15
2917,imaginait,imaginer,VER,241.15
2919,imagine,imaginer,VER,241.15
2920,imaginent,imaginer,VER,241.15
2921,imaginer,imaginer,VER,241.15
2932,imaginez,imaginer,VER,241.15
2943,cria,crier,VER,239.73
2947,criait,crier,VER,239.73
2949,crie,crier,VER,239.73
2950,crient,crier,VER,239.73
2951,crier,crier,VER,239.73
2969,emmener,expliquer,VER,233.92
2970,expliqua,expliquer,VER,233.92
2974,expliquait,expliquer,VER,233.92
2975,expliquant,expliquer,VER,233.92
2976,explique,expliquer,VER,233.92
2977,expliquent,expliquer,VER,233.92
2978,expliquer,expliquer,VER,233.92
2979,expliquera,expliquer,VER,233.92
2983,expliquerait,expliquer,VER,233.92
3008,apercevoir,apercevoir,VER,233.11
3019,aperçois,apercevoir,VER,233.11
3020,aperçoit,apercevoir,VER,233.11
3030,aperçut,apercevoir,VER,233.11
3040,glissent,glisser,VER,229.32
3041,glisser,glisser,VER,229.32
3063,reconnais,reconnaître,VER,229.19
3066,reconnaissait,reconnaître,VER,229.19
3068,reconnaisse,reconnaître,VER,229.19
3069,reconnaissent,reconnaître,VER,229.19
3074,reconnaissons,reconnaître,VER,229.19
3075,reconnaît,reconnaître,VER,229.19
3082,reconnaître,reconnaître,VER,229.19
3095,reconnut,reconnaître,VER,229.19
3098,ajouta,ajouter,VER,224.66
3102,ajoutait,ajouter,VER,224.66
3103,ajoutant,ajouter,VER,224.66
3106,ajoutent,ajouter,VER,224.66
3107,ajouter,ajouter,VER,224.66
3108,ajoutera,ajouter,VER,224.66
3118,ajoutez,ajouter,VER,224.66
3128,recevaient,recevoir,VER,224.46
3130,recevait,recevoir,VER,224.46
3131,recevant,recevoir,VER,224.46
3132,recevez,recevoir,VER,224.46
3135,recevoir,recevoir,VER,224.46
3136,recevons,recevoir,VER,224.46
3137,recevra,recevoir,VER,224.46
3143,recevrez,recevoir,VER,224.46
3147,recevront,recevoir,VER,224.46
3148,reçois,recevoir,VER,224.46
3149,reçoit,recevoir,VER,224.46
3150,reçoive,recevoir,VER,224.46
3151,reçoivent,recevoir,VER,224.46
3158,reçut,recevoir,VER,224.46
3161,occupa,occuper,VER,219.8
3163,occupaient,occuper,VER,219.8
3165,occupait,occuper,VER,219.8
3168,occupe,occuper,VER,219.8
3169,occupent,occuper,VER,219.8
3170,occuper,occuper,VER,219.8
3171,occupera,occuper,VER,219.8
3192,agi,agir,VER,219.73
3195,agira,agir,VER,219.73
3199,agirait,agir,VER,219.73
3209,agissait,agir,VER,219.73
3211,agisse,agir,VER,219.73
3212,agissent,agir,VER,219.73
3218,agit,agir,VER,219.73
3220,tend,tendre,VER,218.38
3223,tendait,tendre,VER,218.38
3224,tendant,tendre,VER,218.38
3226,tendent,tendre,VER,218.38
3233,tendit,tendre,VER,218.38
3253,souvenez,souvenir,VER,215.41
3261,souviendra,souvenir,VER,215.41
3272,souviennent,souvenir,VER,215.41
3274,souviens,souvenir,VER,215.41
3275,souvient,souvenir,VER,215.41
3281,décida,décider,VER,214.19
3285,décidait,décider,VER,214.19
3286,décidant,décider,VER,214.19
3287,décide,décider,VER,214.19
3288,décident,décider,VER,214.19
3289,décider,décider,VER,214.19
3290,décidera,décider,VER,214.19
3302,décidez,décider,VER,214.19
3308,décidèrent,décider,VER,214.19
3317,offraient,offrir,VER,213.99
3319,offrait,offrir,VER,213.99
3322,offrent,offrir,VER,213.99
3327,offrir,offrir,VER,213.99
3328,offrira,offrir,VER,213.99
3338,offriront,offrir,VER,213.99
3340,offrit,offrir,VER,213.99
3341,offrons,offrir,VER,213.99
3348,serrant,serrer,VER,207.5
3351,serrer,serrer,VER,207.5
3374,comptaient,compter,VER,203.72
3376,comptait,compter,VER,203.72
3379,comptent,compter,VER,203.72
3380,compter,compter,VER,203.72
3381,comptera,compter,VER,203.72
3391,comptez,compter,VER,203.72
3394,comptons,compter,VER,203.72
3401,travailla,travailler,VER,202.7
3403,travaillaient,travailler,VER,202.7
3404,travaillais,travailler,VER,202.7
3405,travaillait,travailler,VER,202.7
3408,travaille,travailler,VER,202.7
3409,travaillent,travailler,VER,202.7
3410,travailler,travailler,VER,202.7
3411,travaillera,travailler,VER,202.7
3423,travaillez,travailler,VER,202.7
3426,travaillons,travailler,VER,202.7
3434,remet,remettre,VER,202.5
3435,remets,remettre,VER,202.5
3441,remettent,remettre,VER,202.5
3447,remettra,remettre,VER,202.5
3453,remettre,remettre,VER,202.5
3464,remit,remettre,VER,202.5
3471,rappelait,rappeler,VER,202.23
3472,rappelant,rappeler,VER,202.23
3473,rappeler,rappeler,VER,202.23
3477,rappelle,rappeler,VER,202.23
3478,rappellent,rappeler,VER,202.23
3479,rappellera,rappeler,VER,202.23
3490,rappelons,rappeler,VER,202.23
3497,traversa,traverser,VER,200.81
3501,traversait,traverser,VER,200.81
3504,traversent,traverser,VER,200.81
3505,traverser,traverser,VER,200.81
3526,répète,répéter,VER,200.14
3527,répètent,répéter,VER,200.14
3533,répétait,répéter,VER,200.14
3534,répétant,répéter,VER,200.14
3535,répéter,répéter,VER,200.14
3559,découvrant,découvrir,VER,198.18
3560,découvre,découvrir,VER,198.18
3561,découvrent,découvrir,VER,198.18
3563,découvrez,découvrir,VER,198.18
3566,découvrir,découvrir,VER,198.18
3567,découvrira,découvrir,VER,198.18
3574,découvrirez,découvrir,VER,198.18
3581,découvrit,découvrir,VER,198.18
3582,découvrons,découvrir,VER,198.18
3587,manquaient,manquer,VER,197.64
3589,manquait,manquer,VER,197.64
3593,manquent,manquer,VER,197.64
3594,manquer,manquer,VER,197.64
3595,manquera,manquer,VER,197.64
3605,manqueront,manquer,VER,197.64
3607,manquez,manquer,VER,197.64
3626,fermer,fermer,VER,197.16
3680,approcha,approcher,VER,196.15
3684,approchait,approcher,VER,196.15
3688,approchent,approcher,VER,196.15
3689,approcher,approcher,VER,196.15
3712,avancent,avancer,VER,195.0
3713,avancer,avancer,VER,195.0
3730,avança,avancer,VER,195.0
3734,avançait,avancer,VER,195.0
3735,avançant,avancer,VER,195.0
3743,touchait,toucher,VER,190.27
3746,touchent,toucher,VER,190.27
3748,touchera,toucher,VER,190.27
3769,rencontra,rencontrer,VER,188.51
3773,rencontrait,rencontrer,VER,188.51
3774,rencontrant,rencontrer,VER,188.51
3777,rencontrent,rencontrer,VER,188.51
3778,rencontrer,rencontrer,VER,188.51
3779,rencontrera,rencontrer,VER,188.51
3791,rencontrez,rencontrer,VER,188.51
3794,rencontrons,rencontrer,VER,188.51
3802,permet,permettre,VER,184.19
3803,permets,permettre,VER,184.19
3804,permettaient,permettre,VER,184.19
3806,permettait,permettre,VER,184.19
3807,permettant,permettre,VER,184.19
3808,permette,permettre,VER,184.19
3809,permettent,permettre,VER,184.19
3811,permettez,permettre,VER,184.19
3814,permettons,permettre,VER,184.19
3815,permettra,permettre,VER,184.19
3817,permettraient,permettre,VER,184.19
3819,permettrait,permettre,VER,184.19
3821,permettre,permettre,VER,184.19
3826,permettront,permettre,VER,184.19
3832,permit,permettre,VER,184.19
3840,disparaissent,disparaître,VER,183.31
3846,disparaît,disparaître,VER,183.31
3853,disparaître,disparaître,VER,183.31
3863,disparut,disparaître,VER,183.31
3870,battait,battre,VER,182.36
3873,battent,battre,VER,182.36
3888,battre,battre,VER,182.36
3904,cachait,cacher,VER,181.89
3905,cachant,cacher,VER,181.89
3907,cachent,cacher,VER,181.89
3930,gagna,gagner,VER,180.88
3934,gagnait,gagner,VER,180.88
3936,gagne,gagner,VER,180.88
3937,gagnent,gagner,VER,180.88
3938,gagner,gagner,VER,180.88
3939,gagnera,gagner,VER,180.88
3951,gagnez,gagner,VER,180.88
3962,cessa,cesser,VER,177.77
3966,cessait,cesser,VER,177.77
3970,cessent,cesser,VER,177.77
3971,cesser,cesser,VER,177.77
3972,cessera,cesser,VER,177.77
3990,cessé,cesser,VER,177.77
3992,enverra,envoyer,VER,177.64
4003,envoie,envoyer,VER,177.64
4004,envoient,envoyer,VER,177.64
4006,envoya,envoyer,VER,177.64
4010,envoyait,envoyer,VER,177.64
4011,envoyant,envoyer,VER,177.64
4012,envoyer,envoyer,VER,177.64
4013,envoyez,envoyer,VER,177.64
4024,vaille,valoir,VER,175.74
4028,valait,valoir,VER,175.74
4029,valant,valoir,VER,175.74
4030,valent,valoir,VER,175.74
4034,valoir,valoir,VER,175.74
4036,valu,valoir,VER,175.74
4040,valut,valoir,VER,175.74
4042,vaudra,valoir,VER,175.74
4046,vaudrait,valoir,VER,175.74
4052,vaut,valoir,VER,175.74
4056,importait,importer,VER,173.11
4058,importe,importer,VER,173.11
4059,importent,importer,VER,173.11
4060,importer,importer,VER,173.11
4071,fout,foutre,VER,172.3
4103,empêchait,empêcher,VER,171.28
4104,empêchant,empêcher,VER,171.28
4105,empêche,empêcher,VER,171.28
4106,empêchent,empêcher,VER,171.28
4107,empêcher,empêcher,VER,171.28
4108,empêchera,empêcher,VER,171.28
4127,tua,tuer,VER,171.15
4134,tue,tuer,VER,171.15
4135,tuent,tuer,VER,171.15
4136,tuer,tuer,VER,171.15
4147,tues,tuer,VER,171.15
4158,frappa,frapper,VER,168.31
4162,frappait,frapper,VER,168.31
4165,frappent,frapper,VER,168.31
4166,frapper,frapper,VER,168.31
4189,lancent,lancer,VER,165.07
4191,lancera,lancer,VER,165.07
4201,lancez,lancer,VER,165.07
4209,lança,lancer,VER,165.07
4213,lançait,lancer,VER,165.07
4214,lançant,lancer,VER,165.07
4223,roulait,rouler,VER,163.45
4226,roulent,rouler,VER,163.45
4227,rouler,rouler,VER,163.45
4254,pleurait,pleurer,VER,163.31
4256,pleure,pleurer,VER,163.31
4258,pleurer,pleurer,VER,163.31
4279,installa,installer,VER,162.23
4284,installant,installer,VER,162.23
4286,installe,installer,VER,162.23
4287,installent,installer,VER,162.23
4288,installer,installer,VER,162.23
4315,remontait,remonter,VER,160.14
4318,remontent,remonter,VER,160.14
4319,remonter,remonter,VER,160.14
4341,suffi,suffire,VER,159.39
4342,suffira,suffire,VER,159.39
4346,suffirait,suffire,VER,159.39
4347,suffire,suffire,VER,159.39
4353,suffisait,suffire,VER,159.39
4356,suffisent,suffire,VER,159.39
4360,suffit,suffire,VER,159.39
4362,apporta,apporter,VER,159.32
4366,apportait,apporter,VER,159.32
4367,apportant,apporter,VER,159.32
4369,apporte,apporter,VER,159.32
4370,apportent,apporter,VER,159.32
4371,apporter,apporter,VER,159.32
4372,apportera,apporter,VER,159.32
4381,apporteront,apporter,VER,159.32
4396,apparaissait,apparaître,VER,159.26
4397,apparaissant,apparaître,VER,159.26
4398,apparaisse,apparaître,VER,159.26
4399,apparaissent,apparaître,VER,159.26
4404,apparaît,apparaître,VER,159.26
4405,apparaîtra,apparaître,VER,159.26
4411,apparaître,apparaître,VER,159.26
4422,apparut,apparaître,VER,159.26
4424,aida,aider,VER,158.65
4432,aident,aider,VER,158.65
4433,aider,aider,VER,158.65
4434,aidera,aider,VER,158.65
4438,aiderait,aider,VER,158.65
4444,aideront,aider,VER,158.65
4446,aidez,aider,VER,158.65
4449,aidons,aider,VER,158.65
4459,ressemblait,ressembler,VER,157.5
4462,ressemble,ressembler,VER,157.5
4463,ressemblent,ressembler,VER,157.5
4464,ressembler,ressembler,VER,157.5
4489,bougent,bouger,VER,156.76
4491,bouger,bouger,VER,156.76
4507,bougé,bouger,VER,156.76
4512,parvenait,parvenir,VER,156.42
4513,parvenant,parvenir,VER,156.42
4517,parvenir,parvenir,VER,156.42
4523,parviendra,parvenir,VER,156.42
4534,parviennent,parvenir,VER,156.42
4536,parvient,parvenir,VER,156.42
4540,parvint,parvenir,VER,156.42
4549,penche,pencher,VER,155.88
4551,pencher,pencher,VER,155.88
4574,osa,oser,VER,155.54
4578,osait,oser,VER,155.54
4581,osent,oser,VER,155.54
4582,oser,oser,VER,155.54
4609,préparait,préparer,VER,154.12
4611,prépare,préparer,VER,154.12
4612,préparent,préparer,VER,154.12
4613,préparer,préparer,VER,154.12
4624,préparez,préparer,VER,154.12
4635,refusa,refuser,VER,152.77
4637,refusaient,refuser,VER,152.77
4639,refusait,refuser,VER,152.77
4640,refusant,refuser,VER,152.77
4641,refuse,refuser,VER,152.77
4642,refusent,refuser,VER,152.77
4643,refuser,refuser,VER,152.77
4683,payait,payer,VER,150.2
4688,payent,payer,VER,150.2
4689,payer,payer,VER,150.2
4701,payez,payer,VER,150.2
4708,payé,payer,VER,150.2
4709,payée,payer,VER,150.2
4710,payées,payer,VER,150.2
4711,payés,payer,VER,150.2
4717,achetant,acheter,VER,148.38
4719,acheter,acheter,VER,148.38
4720,achetez,acheter,VER,148.38
4732,achètent,acheter,VER,148.38
4747,existaient,exister,VER,148.18
4749,existait,exister,VER,148.18
4751,existe,exister,VER,148.18
4752,existent,exister,VER,148.18
4753,exister,exister,VER,148.18
4758,existerait,exister,VER,148.18
4771,existé,exister,VER,148.18
4774,accepta,accepter,VER,144.66
4778,acceptait,accepter,VER,144.66
4782,accepte,accepter,VER,144.66
4783,acceptent,accepter,VER,144.66
4784,accepter,accepter,VER,144.66
4785,acceptera,accepter,VER,144.66
4797,acceptez,accepter,VER,144.66
4800,acceptons,accepter,VER,144.66
4808,conduira,conduire,VER,144.66
4812,conduirait,conduire,VER,144.66
4814,conduire,conduire,VER,144.66
4822,conduisait,conduire,VER,144.66
4823,conduisant,conduire,VER,144.66
4825,conduisent,conduire,VER,144.66
4832,conduisit,conduire,VER,144.66
4842,retenant,retenir,VER,143.92
4846,retenir,retenir,VER,143.92
4852,retiendra,retenir,VER,143.92
4863,retiennent,retenir,VER,143.92
4865,retiens,retenir,VER,143.92
4866,retient,retenir,VER,143.92
4872,remarqua,remarquer,VER,142.16
4881,remarquer,remarquer,VER,142.16
4882,remarquera,remarquer,VER,142.16
4908,fixant,fixer,VER,140.95
4910,fixent,fixer,VER,140.95
4911,fixer,fixer,VER,140.95
4941,coupent,couper,VER,140.88
4942,couper,couper,VER,140.88
4953,coupez,couper,VER,140.88
4962,plaira,plaire,VER,139.8
4968,plaire,plaire,VER,139.8
4975,plaisait,plaire,VER,139.8
4977,plaise,plaire,VER,139.8
4978,plaisent,plaire,VER,139.8
4996,taire,taire,VER,139.8
5001,tais,taire,VER,139.8
5013,tait,taire,VER,139.8
5014,tu,taire,VER,139.8
5016,tus,taire,VER,139.8
5038,revoit,revoir,VER,139.46
5052,mena,mener,VER,137.7
5054,menaient,mener,VER,137.7
5056,menait,mener,VER,137.7
5059,mener,mener,VER,137.7
5069,menés,mener,VER,137.7
5070,mène,mener,VER,137.7
5071,mènent,mener,VER,137.7
5072,mènera,mener,VER,137.7
5090,embrasser,embrasser,VER,137.5
5116,saisir,saisir,VER,135.74
5139,saisit,saisir,VER,135.74
5141,présenta,présenter,VER,135.14
5143,présentaient,présenter,VER,135.14
5145,présentait,présenter,VER,135.14
5146,présentant,présenter,VER,135.14
5149,présentent,présenter,VER,135.14
5150,présenter,présenter,VER,135.14
5151,présentera,présenter,VER,135.14
5160,présenteront,présenter,VER,135.14
5165,présentons,présenter,VER,135.14
5172,espère,espérer,VER,134.93
5173,espèrent,espérer,VER,134.93
5177,espéraient,espérer,VER,134.93
5178,espérais,espérer,VER,134.93
5179,espérait,espérer,VER,134.93
5180,espérant,espérer,VER,134.93
5181,espérer,espérer,VER,134.93
5188,espérons,espérer,VER,134.93
5199,rejoignant,rejoindre,VER,134.8
5201,rejoignent,rejoindre,VER,134.8
5214,rejoindra,rejoindre,VER,134.8
5220,rejoindre,rejoindre,VER,134.8
5225,rejoins,rejoindre,VER,134.8
5238,sauter,sauter,VER,134.59
5262,annoncent,annoncer,VER,133.92
5263,annoncer,annoncer,VER,133.92
5282,annonça,annoncer,VER,133.92
5286,annonçait,annoncer,VER,133.92
5287,annonçant,annoncer,VER,133.92
5293,choisir,choisir,VER,133.92
5294,choisira,choisir,VER,133.92
5310,choisissant,choisir,VER,133.92
5312,choisissent,choisir,VER,133.92
5314,choisissez,choisir,VER,133.92
5318,choisit,choisir,VER,133.92
5327,couvrait,couvrir,VER,133.51
5329,couvre,couvrir,VER,133.51
5330,couvrent,couvrir,VER,133.51
5334,couvrir,couvrir,VER,133.51
5349,préfère,préférer,VER,133.38
5350,préfèrent,préférer,VER,133.38
5356,préférait,préférer,VER,133.38
5358,préférer,préférer,VER,133.38
5369,préférez,préférer,VER,133.38
5385,éloignant,éloigner,VER,133.11
5386,éloigne,éloigner,VER,133.11
5387,éloignent,éloigner,VER,133.11
5388,éloigner,éloigner,VER,133.11
5414,échappant,échapper,VER,132.64
5416,échappent,échapper,VER,132.64
5417,échapper,échapper,VER,132.64
5441,demeura,demeurer,VER,128.85
5445,demeurait,demeurer,VER,128.85
5449,demeurent,demeurer,VER,128.85
5450,demeurer,demeurer,VER,128.85
5451,demeurera,demeurer,VER,128.85
5478,abandonnant,abandonner,VER,128.45
5480,abandonne,abandonner,VER,128.45
5481,abandonnent,abandonner,VER,128.45
5482,abandonner,abandonner,VER,128.45
5510,rêvait,rêver,VER,128.18
5513,rêvent,rêver,VER,128.18
5514,rêver,rêver,VER,128.18
5521,rêvez,rêver,VER,128.18
5535,éprouvait,éprouver,VER,127.09
5537,éprouve,éprouver,VER,127.09
5538,éprouvent,éprouver,VER,127.09
5539,éprouver,éprouver,VER,127.09
5560,tenta,tenter,VER,126.96
5562,tentaient,tenter,VER,126.96
5564,tentait,tenter,VER,126.96
5567,tentent,tenter,VER,126.96
5568,tenter,tenter,VER,126.96
5569,tentera,tenter,VER,126.96
5578,tenteront,tenter,VER,126.96
5580,tentez,tenter,VER,126.96
5587,tenté,tenter,VER,126.96
5588,tentée,tenter,VER,126.96
5590,tentés,tenter,VER,126.96
5593,atteignait,atteindre,VER,126.76
5594,atteignant,atteindre,VER,126.76
5595,atteigne,atteindre,VER,126.76
5596,atteignent,atteindre,VER,126.76
5607,atteindra,atteindre,VER,126.76
5613,atteindre,atteindre,VER,126.76
5622,assura,assurer,VER,126.55
5626,assurait,assurer,VER,126.55
5627,assurant,assurer,VER,126.55
5629,assure,assurer,VER,126.55
5630,assurent,assurer,VER,126.55
5631,assurer,assurer,VER,126.55
5632,assurera,assurer,VER,126.55
5642,assurez,assurer,VER,126.55
5645,assurons,assurer,VER,126.55
5652,appuie,appuyer,VER,126.01
5653,appuient,appuyer,VER,126.01
5654,appuiera,appuyer,VER,126.01
5668,appuyait,appuyer,VER,126.01
5669,appuyant,appuyer,VER,126.01
5670,appuyer,appuyer,VER,126.01
5671,appuyez,appuyer,VER,126.01
5685,chantait,chanter,VER,125.81
5687,chante,chanter,VER,125.81
5688,chantent,chanter,VER,125.81
5689,chanter,chanter,VER,125.81
5700,chantes,chanter,VER,125.81
5718,réveille,réveiller,VER,125.41
5720,réveiller,réveiller,VER,125.41
5743,releva,relever,VER,124.93
5747,relevait,relever,VER,124.93
5749,relever,relever,VER,124.93
5762,relèvent,relever,VER,124.93
5778,accompagnait,accompagner,VER,124.46
5780,accompagne,accompagner,VER,124.46
5781,accompagnent,accompagner,VER,124.46
5782,accompagner,accompagner,VER,124.46
5783,accompagnera,accompagner,VER,124.46
5805,murmura,murmurer,VER,123.58
5834,traînent,traîner,VER,122.77
5835,traîner,traîner,VER,122.77
5863,hésite,hésiter,VER,122.43
5864,hésitent,hésiter,VER,122.43
5865,hésiter,hésiter,VER,122.43
5878,hésitez,hésiter,VER,122.43
5884,hésité,hésiter,VER,122.43
5892,chargent,charger,VER,122.16
5894,charger,charger,VER,122.16
5895,chargera,charger,VER,122.16
5917,réussir,réussir,VER,122.16
5936,réussissent,réussir,VER,122.16
5942,réussit,réussir,VER,122.16
5950,emportant,emporter,VER,121.28
5951,emporte,emporter,VER,121.28
5952,emportent,emporter,VER,121.28
5953,emporter,emporter,VER,121.28
5983,coulent,couler,VER,121.15
5984,couler,couler,VER,121.15
6010,amuse,amuser,VER,120.95
6011,amusent,amuser,VER,120.95
6012,amuser,amuser,VER,120.95
6035,proposa,proposer,VER,119.66
6039,proposait,proposer,VER,119.66
6041,propose,proposer,VER,119.66
6042,proposent,proposer,VER,119.66
6043,proposer,proposer,VER,119.66
6044,proposera,proposer,VER,119.66
6054,proposeront,proposer,VER,119.66
6056,proposez,proposer,VER,119.66
6059,proposons,proposer,VER,119.66
6067,nais,naître,VER,119.32
6073,naissent,naître,VER,119.32
6082,naquit,naître,VER,119.32
6084,naît,naître,VER,119.32
6089,naître,naître,VER,119.32
6102,souffrait,souffrir,VER,119.26
6104,souffre,souffrir,VER,119.26
6105,souffrent,souffrir,VER,119.26
6110,souffrir,souffrir,VER,119.26
6133,intéressait,intéresser,VER,117.36
6135,intéresse,intéresser,VER,117.36
6136,intéressent,intéresser,VER,117.36
6137,intéresser,intéresser,VER,117.36
6162,surprend,surprendre,VER,116.62
6169,surprendre,surprendre,VER,116.62
6192,étonne,étonner,VER,116.55
6194,étonner,étonner,VER,116.55
6224,secoue,secouer,VER,116.35
6226,secouer,secouer,VER,116.35
6252,allumer,allumer,VER,116.28
6279,observe,observer,VER,116.01
6280,observent,observer,VER,116.01
6281,observer,observer,VER,116.01
6308,baissent,baisser,VER,115.27
6337,arrache,arracher,VER,113.38
6339,arracher,arracher,VER,113.38
6364,soulevant,soulever,VER,113.38
6365,soulever,soulever,VER,113.38
6375,soulève,soulever,VER,113.38
6376,soulèvent,soulever,VER,113.38
6394,mêle,mêler,VER,112.64
6395,mêlent,mêler,VER,112.64
6396,mêler,mêler,VER,112.64
6416,habitaient,habiter,VER,112.5
6418,habitait,habiter,VER,112.5
6421,habite,habiter,VER,112.5
6422,habitent,habiter,VER,112.5
6423,habiter,habiter,VER,112.5
6451,devine,deviner,VER,112.3
6453,deviner,deviner,VER,112.3
6479,entourant,entourer,VER,112.09
6480,entoure,entourer,VER,112.09
6481,entourent,entourer,VER,112.09
6482,entourer,entourer,VER,112.09
6497,étend,étendre,VER,111.89
6500,étendait,étendre,VER,111.89
6501,étendant,étendre,VER,111.89
6503,étendent,étendre,VER,111.89
6515,étendre,étendre,VER,111.89
6532,évitant,éviter,VER,110.47
6533,évite,éviter,VER,110.47
6534,évitent,éviter,VER,110.47
6535,éviter,éviter,VER,110.47
6536,évitera,éviter,VER,110.47
6547,évitez,éviter,VER,110.47
6558,forma,former,VER,110.27
6560,formaient,former,VER,110.27
6562,formait,former,VER,110.27
6565,forment,former,VER,110.27
6566,former,former,VER,110.27
6592,sépare,séparer,VER,109.8
6593,séparent,séparer,VER,109.8
6594,séparer,séparer,VER,109.8
6620,ramenant,ramener,VER,109.26
6621,ramener,ramener,VER,109.26
6629,ramené,ramener,VER,109.26
6630,ramenée,ramener,VER,109.26
6633,ramène,ramener,VER,109.26
6650,ignorais,ignorer,VER,108.45
6651,ignorait,ignorer,VER,108.45
6654,ignore,ignorer,VER,108.45
6655,ignorent,ignorer,VER,108.45
6656,ignorer,ignorer,VER,108.45
6679,craignait,craindre,VER,108.31
6680,craignant,craindre,VER,108.31
6682,craignent,craindre,VER,108.31
6699,craindre,craindre,VER,108.31
6703,crains,craindre,VER,108.31
6708,oblige,obliger,VER,107.57
6715,obligent,obliger,VER,107.57
6717,obliger,obliger,VER,107.57
6743,collent,coller,VER,107.16
6744,coller,coller,VER,107.16
6763,poursuit,poursuivre,VER,106.42
6766,poursuivait,poursuivre,VER,106.42
6768,poursuive,poursuivre,VER,106.42
6769,poursuivent,poursuivre,VER,106.42
6779,poursuivit,poursuivre,VER,106.42
6781,poursuivra,poursuivre,VER,106.42
6787,poursuivre,poursuivre,VER,106.42
6803,prier,prier,VER,105.74
6830,emmener,emmener,VER,105.47
6841,emmène,emmener,VER,105.47
6860,songeait,songer,VER,104.86
6865,songer,songer,VER,104.86
6879,songé,songer,VER,104.86
6880,enfonce,enfoncer,VER,104.8
6882,enfoncer,enfoncer,VER,104.8
6918,brûle,brûler,VER,104.73
6919,brûlent,brûler,VER,104.73
6920,brûler,brûler,VER,104.73
6941,éleva,élever,VER,103.85
6943,élevaient,élever,VER,103.85
6945,élevait,élever,VER,103.85
6946,élevant,élever,VER,103.85
6947,élever,élever,VER,103.85
6959,élèvent,élever,VER,103.85
6978,respirer,respirer,VER,102.43
6999,placent,placer,VER,101.76
7011,placez,placer,VER,101.76
7019,plaça,placer,VER,101.76
7023,plaçait,placer,VER,101.76
7024,plaçant,placer,VER,101.76
7027,dura,durer,VER,101.62
7030,durant,durer,VER,101.62
7033,durent,durer,VER,101.62
7034,durer,durer,VER,101.62
7035,durera,durer,VER,101.62
7046,duré,durer,VER,101.62
7049,promet,promettre,VER,101.42
7050,promets,promettre,VER,101.42
7053,promettait,promettre,VER,101.42
7056,promettent,promettre,VER,101.42
7067,promettre,promettre,VER,101.42
7081,entraînait,entraîner,VER,101.08
7083,entraîne,entraîner,VER,101.08
7084,entraînent,entraîner,VER,101.08
7085,entraîner,entraîner,VER,101.08
7086,entraînera,entraîner,VER,101.08
7090,entraînerait,entraîner,VER,101.08
7109,marquait,marquer,VER,101.08
7112,marquent,marquer,VER,101.08
7113,marquer,marquer,VER,101.08
7114,marquera,marquer,VER,101.08
7133,éclata,éclater,VER,100.47
7139,éclate,éclater,VER,100.47
7140,éclatent,éclater,VER,100.47
7141,éclater,éclater,VER,100.47
7160,termina,terminer,VER,100.0
7164,terminait,terminer,VER,100.0
7165,terminant,terminer,VER,100.0
7166,termine,terminer,VER,100.0
7167,terminent,terminer,VER,100.0
7168,terminer,terminer,VER,100.0
7169,terminera,terminer,VER,100.0
7196,accrocher,accrocher,VER,99.93
7223,dressent,dresser,VER,99.86
7224,dresser,dresser,VER,99.86
7246,risquait,risquer,VER,99.32
7249,risquent,risquer,VER,99.32
7250,risquer,risquer,VER,99.32
7255,risquerait,risquer,VER,99.32
7263,risquez,risquer,VER,99.32
7280,sauver,sauver,VER,99.05
7305,maintenant,maintenir,VER,98.51
